ID,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,IncomeRaw,Living_With,Children,Family_Size,Is_Parent
7505,1967,Postgraduate,0.37878111496017997,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,44155.0,Partner,2,4,1
5113,1981,Postgraduate,0.7611246026927609,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,0,1,86979.0,Alone,0,1,0
10858,1985,Graduate,0.6678511481732795,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,76532.0,Partner,2,4,1
2961,1992,Graduate,0.3602639191457448,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,0,0,42081.0,Partner,1,3,1
2747,1998,Postgraduate,0.5876218706474768,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,67546.0,Partner,0,2,0
3010,1999,Postgraduate,0.7739902146351916,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,0,0,88420.0,Partner,0,2,0
5790,1995,Graduate,0.26274061640655694,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,31158.0,Partner,1,3,1
6892,1978,Graduate,0.535168386843327,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,0,61671.0,Alone,1,2,1
1743,1984,Graduate,0.6070229634655905,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,69719.0,Alone,0,1,0
3578,1959,Graduate,0.4234670190350345,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,49160.0,Alone,1,2,1
8462,1988,Undergraduate,0.20670690332488126,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,24882.0,Partner,1,3,1
5558,1964,Postgraduate,0.7964269133245241,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,90933.0,Alone,0,1,0
4619,1955,Postgraduate,0.9999999999999999,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,113734.0,Alone,0,1,0
8780,1960,Postgraduate,0.5139280739973572,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,59292.0,Partner,1,3,1
10789,1974,Postgraduate,0.3931020320702832,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,45759.0,Partner,2,4,1
10779,1993,Graduate,0.18229706081925645,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,22148.0,Alone,0,1,0
5896,1997,Postgraduate,0.639843219885004,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,73395.0,Partner,0,2,0
2337,1981,Graduate,0.25078568622549197,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,29819.0,Alone,1,2,1
10951,1978,Graduate,0.3924681261383522,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,0,45688.0,Partner,1,3,1
544,1964,Graduate,0.5454269490375343,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,62820.0,Partner,0,2,0
17,1981,Postgraduate,0.524633048819685,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,60491.0,Partner,1,3,1
10680,1996,Graduate,0.28128459697867936,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,33235.0,Partner,1,3,1
3265,1969,Graduate,0.30330166779757867,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,35701.0,Partner,0,2,0
5623,1990,Postgraduate,0.2661065676225849,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,0,0,31535.0,Partner,1,3,1
5832,1970,Undergraduate,0.810917467233313,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,92556.0,Partner,0,2,0
5544,1980,Graduate,0.5861754937323667,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,0,67384.0,Alone,1,2,1
6417,1981,Postgraduate,0.7039302167779722,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,80573.0,Partner,0,2,0
5831,1977,Graduate,0.679797150101782,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,77870.0,Partner,1,3,1
7101,1973,Postgraduate,0.45130531052462414,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,52278.0,Alone,1,2,1
10176,1978,Graduate,0.4944198421484947,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,57107.0,Alone,1,2,1
2326,2000,Graduate,0.15355701582086353,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,18929.0,Partner,0,2,0
4385,1991,Postgraduate,0.3063104889111103,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,36038.0,Alone,1,2,1
2929,1986,Graduate,0.16472625977643657,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,20180.0,Alone,0,1,0
10686,1975,Postgraduate,0.2901682082782758,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,34230.0,Partner,2,4,1
2546,1987,Undergraduate,0.269168958251491,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,31878.0,Alone,1,2,1
3283,1982,Undergraduate,0.6178529338237919,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,70932.0,Partner,1,3,1
3138,1966,Graduate,0.7992482411342451,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,91249.0,Alone,0,1,0
4994,1953,Postgraduate,0.6773686654048069,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,77598.0,Alone,0,1,0
7966,1969,Graduate,0.7075818720759972,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,1,0,80982.0,Alone,2,3,1
3112,1987,Postgraduate,0.18723438448626836,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,22701.0,Partner,1,3,1
10872,1979,Postgraduate,0.4775008035427306,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,55212.0,Partner,1,3,1
2181,1980,Graduate,0.6150405342666333,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,70617.0,Partner,0,2,0
1867,1967,Graduate,0.5635423734866611,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,1,64849.0,Alone,0,1,0
1518,1975,Postgraduate,0.5443019892146709,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,62694.0,Partner,2,4,1
5734,1984,Postgraduate,0.5373647369736795,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,61917.0,Partner,2,4,1
2878,1957,Postgraduate,0.5869611799578586,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,67472.0,Partner,1,3,1
1458,1992,Postgraduate,0.17257419377879363,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,21059.0,Partner,1,3,1
7007,1978,Postgraduate,0.24832148851826719,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,29543.0,Partner,2,4,1
6200,1961,Graduate,0.6622352773115245,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,75903.0,Partner,1,3,1
1403,1985,Undergraduate,0.2969001107103318,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,34984.0,Partner,2,4,1
4827,1966,Postgraduate,0.4755901574943752,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,1,54998.0,Alone,1,2,1
6250,1959,Postgraduate,0.46985821934930894,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,1,54356.0,Alone,1,2,1
9291,1969,Postgraduate,0.29027534730902466,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,34242.0,Partner,1,3,1
2478,1983,Graduate,0.21142102067783294,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,25410.0,Partner,1,3,1
1139,1994,Postgraduate,0.6394950180350701,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,73356.0,Partner,0,2,0
5138,1960,Graduate,0.23740223563444163,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,28320.0,Partner,1,3,1
5393,1987,Graduate,0.19671618870754617,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,23763.0,Alone,1,2,1
10413,1994,Graduate,0.632477411521017,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,72570.0,Partner,0,2,0
5015,1986,Postgraduate,0.29283775579443594,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,34529.0,Partner,1,3,1
10868,1961,Graduate,0.6166029784650547,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,70792.0,Alone,0,1,0
10676,1992,Graduate,0.5489178957894361,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,1,63211.0,Partner,0,2,0
2495,1984,Postgraduate,0.7335541587800435,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,83891.0,Partner,1,3,1
7842,1978,Graduate,0.30655155173029536,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,36065.0,Alone,2,3,1
9955,1964,Graduate,0.3407735438020071,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,39898.0,Partner,1,3,1
6663,1950,Postgraduate,0.4411538873611657,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,51141.0,Alone,0,1,0
2162,1986,Graduate,0.49291989571801004,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,56939.0,Partner,1,3,1
3434,1961,Graduate,0.7065997642941323,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,80872.0,Alone,0,1,0
7919,1986,Postgraduate,0.630379272168851,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,72335.0,Partner,0,2,0
5626,1974,Postgraduate,0.5363022749187528,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,61798.0,Alone,0,1,0
6428,1960,Postgraduate,0.6706189064676261,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,76842.0,Alone,0,1,0
8514,1986,Graduate,0.24774115210171066,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,29478.0,Partner,1,3,1
10448,1966,Graduate,0.40416413699510734,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,0,0,46998.0,Alone,1,2,1
2109,2000,Graduate,0.8491928859683582,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,1,96843.0,Alone,0,1,0
7530,1960,Postgraduate,0.4894557337237955,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,56551.0,Alone,2,3,1
8925,1975,Postgraduate,0.6100049998214349,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,70053.0,Partner,1,3,1
3009,1972,Postgraduate,0.6244419842148494,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,71670.0,Alone,0,1,0
6355,1988,Graduate,0.38060247848291134,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,44359.0,Partner,2,4,1
3517,1962,Graduate,0.34960358558622906,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,1,40887.0,Alone,2,3,1
1158,1976,Graduate,0.4209403235598729,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,48877.0,Alone,1,2,1
6203,1957,Graduate,0.6495750151780293,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,74485.0,Partner,0,2,0
7165,1982,Graduate,0.560194278775758,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,64474.0,Partner,1,3,1
3595,1973,Graduate,0.674047355451591,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,77226.0,Partner,1,3,1
8537,1959,Graduate,0.6331291739580729,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,1,72643.0,Alone,0,1,0
4331,1988,Postgraduate,0.750044641262812,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,0,85738.0,Partner,0,2,0
6281,1976,Graduate,0.4817327952573122,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,0,0,55686.0,Alone,1,2,1
4338,1993,Graduate,0.3333095246598336,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,0,0,39062.0,Alone,1,2,1
2452,1981,Graduate,0.2934716617263669,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,1,34600.0,Partner,2,4,1
9507,1985,Graduate,0.3487732580979251,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,40794.0,Partner,1,3,1
8360,1981,Undergraduate,0.47284025570515337,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,54690.0,Partner,2,4,1
10311,1979,Graduate,0.024088425413378092,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,4428.0,Partner,1,3,1
5117,1973,Undergraduate,0.275900860683547,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,32632.0,Partner,0,2,0
4867,1978,Postgraduate,0.3259347880432842,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,38236.0,Alone,2,3,1
9289,1989,Graduate,0.3129441805649798,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,1,36781.0,Partner,1,3,1
10913,1994,Postgraduate,0.26476732973822364,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,0,1,31385.0,Alone,1,2,1
3032,1994,Graduate,0.2039212885254098,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,24570.0,Partner,1,3,1
8524,1984,Postgraduate,0.21230491768151138,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,1,25509.0,Alone,1,2,1
3334,1961,Graduate,0.8295418020784971,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,94642.0,Partner,0,2,0
4470,1972,Postgraduate,0.5081604228420413,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,58646.0,Partner,1,3,1
1406,1985,Graduate,0.45954608763972715,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,53201.0,Alone,2,3,1
8619,1967,Graduate,0.18092210992464555,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,21994.0,Partner,1,3,1
10821,1988,Graduate,0.4944734116638691,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,57113.0,Partner,2,4,1
4552,2001,Graduate,0.44322524195564444,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,51373.0,Partner,0,2,0
898,1996,Graduate,0.19416270847469733,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,23477.0,Partner,1,3,1
9797,1966,Graduate,0.5034284489839648,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,58116.0,Partner,1,3,1
10949,1973,Postgraduate,0.6360308560408556,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,72968.0,Alone,0,1,0
8212,1981,Postgraduate,0.33981822077782936,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,39791.0,Partner,1,3,1
6248,1957,Postgraduate,0.8033820220706402,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,91712.0,Alone,0,1,0
10164,1968,Graduate,0.8280239991428877,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,94472.0,Alone,1,2,1
4547,1970,Graduate,0.10662119210028213,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,13672.0,Partner,2,4,1
6815,1990,Undergraduate,0.8465501232098853,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,0,1,96547.0,Partner,0,2,0
4122,1985,Graduate,0.6917163672725973,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,1,79205.0,Partner,0,2,0
10841,1985,Postgraduate,0.4895271597442949,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,56559.0,Partner,1,3,1
5370,1983,Postgraduate,0.2760079997142959,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,0,0,32644.0,Partner,1,3,1
176,1990,Undergraduate,0.5872647405449805,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,67506.0,Alone,1,2,1
4860,1980,Graduate,0.20067140459269311,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,24206.0,Alone,1,2,1
10757,1977,Postgraduate,0.23829506089068248,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,28420.0,Alone,1,2,1
4023,1980,Graduate,0.1897164386986179,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,1,22979.0,Partner,1,3,1
6679,1976,Graduate,0.2816774400914253,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,33279.0,Alone,0,1,0
9923,1982,Postgraduate,0.39903039177172245,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,46423.0,Alone,2,3,1
7181,1987,Graduate,0.2556872968822542,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,30368.0,Partner,1,3,1
3599,1980,Graduate,0.5531409592514552,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,63684.0,Partner,1,3,1
405,1974,Graduate,0.3563087032605978,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,0,0,41638.0,Alone,1,2,1
6870,1969,Postgraduate,0.598862540623549,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,68805.0,Alone,1,2,1
832,1976,Postgraduate,0.5721581372093854,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,65814.0,Partner,1,3,1
2002,1968,Graduate,0.6270668904681975,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,71964.0,Alone,0,1,0
3657,1996,Graduate,0.3340594978750759,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,39146.0,Alone,1,2,1
500,1987,Graduate,0.8494875183029177,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,96876.0,Partner,0,2,0
1951,1991,Undergraduate,0.2920877825791936,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,34445.0,Partner,0,2,0
3262,1968,Graduate,0.5941841362808471,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,1,68281.0,Alone,0,1,0
4102,1985,Undergraduate,0.3174350916038713,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,37284.0,Partner,2,4,1
7042,1993,Graduate,0.3130245348380415,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,1,36790.0,Partner,0,2,0
10598,1977,Graduate,0.23403628441841362,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,27943.0,Partner,2,4,1
255,1961,Graduate,0.18332380986393343,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,1,0,22263.0,Alone,2,3,1
2375,1982,Graduate,0.2547319738580765,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,30261.0,Partner,3,5,1
9829,1988,Graduate,0.23978607906860472,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,28587.0,Partner,1,3,1
6214,1992,Postgraduate,0.3757455090889611,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,43815.0,Partner,1,3,1
4954,1966,Graduate,0.41485125531231026,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,48195.0,Partner,2,4,1
7861,1962,Postgraduate,0.6722706331916717,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,77027.0,Partner,1,3,1
4837,1975,Postgraduate,0.6213349523231313,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,71322.0,Partner,1,3,1
9423,1989,Postgraduate,0.2770883182743473,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,32765.0,Partner,1,3,1
4198,1975,Graduate,0.24947323309881791,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,29672.0,Partner,2,4,1
153,1963,Graduate,0.1923324166994036,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,23272.0,Alone,0,1,0
9323,1959,Postgraduate,0.4301810649619656,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,0,1,49912.0,Partner,1,3,1
10001,1995,Undergraduate,0.051516017285096964,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,7500.0,Partner,1,3,1
3945,1957,Postgraduate,0.592719902860612,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,0,1,68117.0,Alone,1,2,1
3799,1965,Graduate,0.5847559015749437,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,67225.0,Partner,1,3,1
8625,1986,Graduate,0.14212885254098068,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,17649.0,Partner,1,3,1
3491,1985,Graduate,0.48376843684154136,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,55914.0,Partner,1,3,1
983,1994,Graduate,0.34221099246455483,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,0,0,40059.0,Partner,1,3,1
9119,1960,Graduate,0.5283293453805221,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,60905.0,Partner,1,3,1
4786,1987,Graduate,0.6571193885932645,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,75330.0,Partner,2,4,1
5872,1961,Graduate,0.5264008428270418,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,60689.0,Alone,1,2,1
6568,1994,Graduate,0.32989893218099353,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,38680.0,Partner,1,3,1
5628,1992,Graduate,0.5328916824399128,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,0,0,61416.0,Partner,0,2,0
5631,2001,Graduate,0.42888646834041644,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,49767.0,Alone,0,1,0
4974,1980,Graduate,0.728036498696475,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,83273.0,Alone,3,4,1
8416,1991,Graduate,0.24355380164994106,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,29009.0,Partner,1,3,1
5454,1989,Postgraduate,0.38683439877147247,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,45057.0,Partner,1,3,1
4095,1981,Graduate,0.31623870576050855,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,37150.0,Partner,1,3,1
5474,1980,Graduate,0.3686475483018464,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,43020.0,Alone,1,2,1
4268,1969,Graduate,0.45912645976929395,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,53154.0,Partner,1,3,1
10701,1983,Graduate,0.5676404414128067,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,65308.0,Partner,0,2,0
3507,1980,Graduate,0.6672708117567229,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,1,76467.0,Alone,1,2,1
2079,1957,Undergraduate,0.7081354237348666,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,81044.0,Partner,0,2,0
626,1961,Graduate,0.27803471304596267,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,32871.0,Partner,2,4,1
4426,1985,Graduate,0.4827595443019892,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,55801.0,Alone,2,3,1
2591,1969,Graduate,0.6659583586300488,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,76320.0,Alone,1,2,1
10509,1965,Postgraduate,0.3142477054390915,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,36927.0,Alone,2,3,1
6382,1963,Graduate,0.42019927859719297,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,48794.0,Partner,2,4,1
6673,1975,Graduate,0.19417163672725973,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,23478.0,Alone,0,1,0
7441,1983,Graduate,0.619602871326024,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,71128.0,Alone,1,2,1
1071,1986,Postgraduate,0.6111299596442984,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,70179.0,Alone,1,2,1
10061,1960,Graduate,0.5154458769329666,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,59462.0,Partner,1,3,1
8775,1979,Graduate,0.32705081961358523,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,38361.0,Partner,1,3,1
2345,1992,Postgraduate,0.6098710760329987,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,70038.0,Partner,0,2,0
322,1988,Graduate,0.364486982607764,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,42554.0,Partner,2,4,1
10897,1984,Graduate,0.5867201171386736,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,67445.0,Partner,1,3,1
123,1961,Graduate,0.5831577443662725,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,67046.0,Alone,1,2,1
6103,1958,Graduate,0.36125495518017214,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,42192.0,Partner,0,2,0
7899,1962,Postgraduate,0.6774758044355558,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,77610.0,Partner,1,3,1
10500,1994,Graduate,0.2681243527016892,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,31761.0,Partner,1,3,1
1655,1989,Graduate,0.2912395985857648,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,34350.0,Partner,1,3,1
2406,1959,Graduate,0.47195635870147495,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,54591.0,Partner,1,3,1
2712,1966,Graduate,0.6261919217170815,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,71866.0,Partner,1,3,1
5517,1979,Graduate,0.21037641512803115,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,25293.0,Partner,1,3,1
10643,1997,Postgraduate,0.3595407306881897,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,1,42000.0,Alone,0,1,0
2254,1993,Graduate,0.6052462412056712,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,69520.0,Partner,0,2,0
10281,1980,Graduate,0.5623281311381736,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,1,64713.0,Alone,1,2,1
6958,1987,Postgraduate,0.23355415878004357,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,27889.0,Partner,1,3,1
954,1970,Undergraduate,0.18207385450519625,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,22123.0,Alone,0,1,0
4643,1983,Graduate,0.23278632905967644,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,27803.0,Partner,1,3,1
6497,1970,Graduate,0.445707296167994,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,51651.0,Partner,1,3,1
5396,1998,Graduate,0.5960233563087032,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,68487.0,Partner,0,2,0
1052,1979,Graduate,0.4916431556015856,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,56796.0,Partner,1,3,1
2802,2002,Undergraduate,0.7613120959965715,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,87000.0,Partner,0,2,0
